trade_id,entry_datetime,exit_datetime,equity_after
60,2025-07-21 01:25:00+00:00,2025-07-21 02:49:00+00:00,95642.65138663528
62,2025-07-21 05:35:00+00:00,2025-07-21 05:44:00+00:00,95728.73459392357
63,2025-07-21 06:05:00+00:00,2025-07-21 06:12:00+00:00,95391.26808337733
64,2025-07-21 06:08:00+00:00,2025-07-21 06:13:00+00:00,95053.7243743487
65,2025-07-24 01:02:00+00:00,2025-07-24 01:07:00+00:00,94711.73982891114
66,2025-07-24 01:05:00+00:00,2025-07-24 01:12:00+00:00,94369.61272015046
67,2025-07-24 01:08:00+00:00,2025-07-24 01:13:00+00:00,94027.33827014278
68,2025-07-28 00:46:00+00:00,2025-07-28 00:52:00+00:00,94264.27845094733
69,2025-07-28 01:00:00+00:00,2025-07-28 01:04:00+00:00,93925.3125569348
70,2025-07-28 01:26:00+00:00,2025-07-28 01:56:00+00:00,93587.19391206205
71,2025-07-28 01:35:00+00:00,2025-07-28 01:57:00+00:00,93249.09882462055
72,2025-07-28 01:56:00+00:00,2025-07-28 02:07:00+00:00,92911.1735533212
73,2025-07-29 02:12:00+00:00,2025-07-29 02:27:00+00:00,92574.16260878013
74,2025-07-29 02:15:00+00:00,2025-07-29 02:27:00+00:00,92237.10170253276
75,2025-07-29 07:33:00+00:00,2025-07-29 07:38:00+00:00,91968.2118812362
76,2025-07-29 07:36:00+00:00,2025-07-29 07:47:00+00:00,92014.20537150041
77,2025-07-30 00:12:00+00:00,2025-07-30 00:23:00+00:00,92030.56490821863
78,2025-07-30 00:55:00+00:00,2025-07-30 00:59:00+00:00,91692.82901700794
79,2025-07-31 01:15:00+00:00,2025-07-31 01:23:00+00:00,91712.38805511351
80,2025-07-31 01:18:00+00:00,2025-07-31 01:30:00+00:00,91774.83358752052
81,2025-07-31 01:23:00+00:00,2025-07-31 01:30:00+00:00,91857.07568937812
82,2025-07-31 01:41:00+00:00,2025-07-31 01:51:00+00:00,91521.77205146791
83,2025-07-31 01:44:00+00:00,2025-07-31 01:55:00+00:00,91186.34256019627
84,2025-07-31 07:35:00+00:00,2025-07-31 07:38:00+00:00,90918.68631746204
85,2025-08-06 00:55:00+00:00,2025-08-06 01:00:00+00:00,90580.15043954988
86,2025-08-06 00:58:00+00:00,2025-08-06 01:02:00+00:00,90241.63298153777
87,2025-08-06 01:01:00+00:00,2025-08-06 01:26:00+00:00,89903.19354457698
88,2025-08-06 02:21:00+00:00,2025-08-06 02:24:00+00:00,89993.2689836022
89,2025-08-07 01:00:00+00:00,2025-08-07 01:03:00+00:00,89768.43856766613
90,2025-08-07 02:05:00+00:00,2025-08-07 02:10:00+00:00,89925.60772912849
91,2025-08-07 02:28:00+00:00,2025-08-07 02:37:00+00:00,90083.05216836318
92,2025-08-11 00:01:00+00:00,2025-08-11 00:13:00+00:00,90112.81761810434
93,2025-08-11 00:07:00+00:00,2025-08-11 00:21:00+00:00,90171.90195123093
94,2025-08-11 00:25:00+00:00,2025-08-11 00:57:00+00:00,89833.48783725918
95,2025-08-11 00:31:00+00:00,2025-08-11 00:57:00+00:00,89495.08402180659
96,2025-08-11 02:02:00+00:00,2025-08-11 02:46:00+00:00,89320.78637581544
97,2025-08-11 02:05:00+00:00,2025-08-11 03:23:00+00:00,88981.74401195356
98,2025-08-11 07:09:00+00:00,2025-08-11 07:13:00+00:00,89079.08420928108
99,2025-08-13 01:15:00+00:00,2025-08-13 01:30:00+00:00,88741.1693064974
100,2025-08-13 01:18:00+00:00,2025-08-13 01:34:00+00:00,88403.30442561803
101,2025-08-13 06:25:00+00:00,2025-08-13 06:49:00+00:00,88064.83193078426
102,2025-08-13 06:35:00+00:00,2025-08-13 07:07:00+00:00,87726.32504765106
103,2025-08-13 07:09:00+00:00,2025-08-13 07:13:00+00:00,87455.40771894835
104,2025-08-15 01:00:00+00:00,2025-08-15 01:19:00+00:00,87127.22756125698
105,2025-08-15 01:03:00+00:00,2025-08-15 01:19:00+00:00,86799.04776567692
106,2025-08-18 01:00:00+00:00,2025-08-18 01:19:00+00:00,86473.77234058398
107,2025-08-18 01:03:00+00:00,2025-08-18 01:22:00+00:00,86148.49648710834
108,2025-08-18 07:18:00+00:00,2025-08-18 07:25:00+00:00,86219.21518902224
109,2025-08-19 01:03:00+00:00,2025-08-19 01:22:00+00:00,86295.04097359601
110,2025-08-19 01:34:00+00:00,2025-08-19 01:35:00+00:00,86253.68962222997
111,2025-08-20 00:10:00+00:00,2025-08-20 00:53:00+00:00,86337.72999968455
112,2025-08-20 00:14:00+00:00,2025-08-20 00:53:00+00:00,86421.90066857908
113,2025-08-20 00:57:00+00:00,2025-08-20 01:02:00+00:00,86533.4988680154
114,2025-08-20 01:00:00+00:00,2025-08-20 01:02:00+00:00,86611.07186614463
115,2025-08-20 01:10:00+00:00,2025-08-20 01:16:00+00:00,86762.56915745456
116,2025-08-20 01:30:00+00:00,2025-08-20 01:39:00+00:00,86545.51594745321
117,2025-08-20 01:33:00+00:00,2025-08-20 01:40:00+00:00,86328.46308370969
118,2025-08-21 00:47:00+00:00,2025-08-21 00:50:00+00:00,86381.68170740531
119,2025-08-21 01:18:00+00:00,2025-08-21 01:40:00+00:00,86481.95669832699
120,2025-08-21 01:22:00+00:00,2025-08-21 01:40:00+00:00,86708.81610257954
121,2025-08-21 02:00:00+00:00,2025-08-21 02:06:00+00:00,86936.53441680777
122,2025-08-21 02:03:00+00:00,2025-08-21 02:06:00+00:00,87164.25278859034
123,2025-08-21 02:14:00+00:00,2025-08-21 02:33:00+00:00,87392.95019946997
124,2025-08-21 05:14:00+00:00,2025-08-21 06:00:00+00:00,87430.49724460248
125,2025-08-21 05:36:00+00:00,2025-08-21 06:12:00+00:00,87660.01264583885
126,2025-08-21 06:16:00+00:00,2025-08-21 06:41:00+00:00,87331.51102233467
127,2025-08-21 06:19:00+00:00,2025-08-21 06:41:00+00:00,87003.00891853451
129,2025-08-22 01:16:00+00:00,2025-08-22 01:30:00+00:00,87112.36517827271
128,2025-08-22 01:08:00+00:00,2025-08-22 01:50:00+00:00,86786.32392682413
130,2025-08-22 01:49:00+00:00,2025-08-22 01:50:00+00:00,86459.8727548949
132,2025-08-25 01:23:00+00:00,2025-08-25 01:26:00+00:00,86686.72169452443
131,2025-08-25 01:17:00+00:00,2025-08-25 01:27:00+00:00,86913.57073091212
133,2025-08-25 02:23:00+00:00,2025-08-25 02:43:00+00:00,87141.82703182661
134,2025-08-25 02:29:00+00:00,2025-08-25 02:44:00+00:00,87370.08305276826
136,2025-08-25 04:31:00+00:00,2025-08-25 04:56:00+00:00,87182.71996619155
135,2025-08-25 04:27:00+00:00,2025-08-25 05:12:00+00:00,87411.95724034027
137,2025-08-27 01:00:00+00:00,2025-08-27 01:11:00+00:00,87487.21095609016
138,2025-08-27 01:03:00+00:00,2025-08-27 01:11:00+00:00,87610.15241503881
139,2025-08-27 04:02:00+00:00,2025-08-27 04:49:00+00:00,87272.23476691617
140,2025-08-27 04:08:00+00:00,2025-08-27 04:49:00+00:00,86934.31483177864
141,2025-08-28 01:00:00+00:00,2025-08-28 01:13:00+00:00,86608.08981570478
142,2025-08-28 01:03:00+00:00,2025-08-28 01:31:00+00:00,86281.86494153942
143,2025-08-29 01:02:00+00:00,2025-08-29 01:05:00+00:00,86366.538857909
144,2025-08-29 01:08:00+00:00,2025-08-29 01:15:00+00:00,86441.15759500505
145,2025-08-29 01:20:00+00:00,2025-08-29 01:26:00+00:00,86117.22407163017
146,2025-08-29 01:23:00+00:00,2025-08-29 01:26:00+00:00,85793.29012180609
147,2025-09-01 00:01:00+00:00,2025-09-01 00:05:00+00:00,85453.73892873735
148,2025-09-01 00:04:00+00:00,2025-09-01 01:06:00+00:00,85114.24536367855
149,2025-09-01 01:06:00+00:00,2025-09-01 01:20:00+00:00,84774.89307187324
150,2025-09-01 01:09:00+00:00,2025-09-01 01:22:00+00:00,84435.58208542863
151,2025-09-01 02:15:00+00:00,2025-09-01 02:23:00+00:00,84095.57662340513
152,2025-09-01 02:18:00+00:00,2025-09-01 02:25:00+00:00,83755.53646726323
153,2025-09-01 04:40:00+00:00,2025-09-01 04:50:00+00:00,83845.60612535599
154,2025-09-01 04:43:00+00:00,2025-09-01 04:50:00+00:00,83918.83139290284
155,2025-09-01 05:05:00+00:00,2025-09-01 05:38:00+00:00,83578.5024178951
156,2025-09-01 05:08:00+00:00,2025-09-01 05:51:00+00:00,83238.15964699895
158,2025-09-01 06:40:00+00:00,2025-09-01 06:51:00+00:00,83476.46569128292
157,2025-09-01 06:36:00+00:00,2025-09-01 06:52:00+00:00,83714.75236339046
159,2025-09-01 08:12:00+00:00,2025-09-01 08:21:00+00:00,83794.89429599751
160,2025-09-02 00:30:00+00:00,2025-09-02 00:53:00+00:00,84032.56820645413
161,2025-09-02 00:43:00+00:00,2025-09-02 00:53:00+00:00,84113.8688928605
162,2025-09-02 01:00:00+00:00,2025-09-02 01:13:00+00:00,84202.20803600994
163,2025-09-02 01:03:00+00:00,2025-09-02 01:30:00+00:00,84517.84926960272
164,2025-09-02 01:15:00+00:00,2025-09-02 01:30:00+00:00,84833.82193071856
165,2025-09-02 01:32:00+00:00,2025-09-02 01:40:00+00:00,84515.91104841401
166,2025-09-02 01:35:00+00:00,2025-09-02 01:40:00+00:00,84198.00015788825
167,2025-09-03 00:59:00+00:00,2025-09-03 01:46:00+00:00,83862.08758141914
168,2025-09-03 01:02:00+00:00,2025-09-03 01:47:00+00:00,83546.55769352679
170,2025-09-03 05:24:00+00:00,2025-09-03 05:34:00+00:00,83765.76373549167
169,2025-09-03 05:21:00+00:00,2025-09-03 05:40:00+00:00,83984.9700717656
171,2025-09-03 06:34:00+00:00,2025-09-03 06:48:00+00:00,84062.17938380323
172,2025-09-03 06:37:00+00:00,2025-09-03 06:48:00+00:00,84139.07356190932
173,2025-09-04 01:34:00+00:00,2025-09-04 01:36:00+00:00,83823.33919127932
174,2025-09-05 00:01:00+00:00,2025-09-05 00:04:00+00:00,83904.28131641787
175,2025-09-05 00:05:00+00:00,2025-09-05 00:06:00+00:00,83988.46659625796
176,2025-09-05 01:56:00+00:00,2025-09-05 02:06:00+00:00,84036.07632992463
178,2025-09-05 02:10:00+00:00,2025-09-05 03:00:00+00:00,84183.06988474616
177,2025-09-05 02:00:00+00:00,2025-09-05 03:09:00+00:00,84212.97022806352
179,2025-09-08 00:04:00+00:00,2025-09-08 00:12:00+00:00,83876.33430802287
180,2025-09-08 00:07:00+00:00,2025-09-08 00:13:00+00:00,83539.72103431312
181,2025-09-08 01:01:00+00:00,2025-09-08 01:08:00+00:00,83226.23586478224
182,2025-09-08 01:04:00+00:00,2025-09-08 01:08:00+00:00,82912.75117131832
184,2025-09-08 02:03:00+00:00,2025-09-08 02:07:00+00:00,82601.61868742315
183,2025-09-08 02:00:00+00:00,2025-09-08 02:28:00+00:00,82697.67927871089
186,2025-09-09 04:32:00+00:00,2025-09-09 04:54:00+00:00,82387.35236231402
185,2025-09-09 04:29:00+00:00,2025-09-09 05:01:00+00:00,82077.02573615486
187,2025-09-10 00:00:00+00:00,2025-09-10 00:07:00+00:00,81738.01064070982
188,2025-09-10 00:03:00+00:00,2025-09-10 00:07:00+00:00,81399.00255780184
190,2025-09-10 00:55:00+00:00,2025-09-10 01:13:00+00:00,81060.03002020653
189,2025-09-10 00:52:00+00:00,2025-09-10 01:29:00+00:00,80721.1357200631
191,2025-09-10 01:37:00+00:00,2025-09-10 02:19:00+00:00,80381.70343227302
192,2025-09-10 01:40:00+00:00,2025-09-10 02:19:00+00:00,80042.2685774633
193,2025-09-11 01:00:00+00:00,2025-09-11 01:21:00+00:00,80279.7252868969
194,2025-09-11 01:03:00+00:00,2025-09-11 01:21:00+00:00,80517.19648708464
196,2025-09-11 01:27:00+00:00,2025-09-11 02:14:00+00:00,80754.5888731093
195,2025-09-11 01:24:00+00:00,2025-09-11 02:16:00+00:00,80991.96664554463
197,2025-09-11 05:56:00+00:00,2025-09-11 06:01:00+00:00,80653.33644801032
198,2025-09-11 05:59:00+00:00,2025-09-11 06:01:00+00:00,80314.75441531678
200,2025-09-12 01:30:00+00:00,2025-09-12 01:44:00+00:00,79975.53480472186
199,2025-09-12 01:19:00+00:00,2025-09-12 01:45:00+00:00,79636.33108410369
202,2025-09-15 01:03:00+00:00,2025-09-15 02:07:00+00:00,79674.289090275
203,2025-09-15 02:07:00+00:00,2025-09-15 02:45:00+00:00,79555.1324585494
201,2025-09-15 01:00:00+00:00,2025-09-15 03:26:00+00:00,79216.06017461479
204,2025-09-16 00:03:00+00:00,2025-09-16 00:35:00+00:00,79453.43167735597
205,2025-09-16 01:16:00+00:00,2025-09-16 01:40:00+00:00,79690.87488190818
206,2025-09-16 01:19:00+00:00,2025-09-16 01:40:00+00:00,79928.31483929121
208,2025-09-16 01:43:00+00:00,2025-09-16 01:46:00+00:00,79588.78802451794
207,2025-09-16 01:40:00+00:00,2025-09-16 02:06:00+00:00,79249.24022428253
209,2025-09-16 01:48:00+00:00,2025-09-16 02:06:00+00:00,78909.6423305394
210,2025-09-18 01:00:00+00:00,2025-09-18 01:05:00+00:00,79147.81006863317
211,2025-09-18 01:06:00+00:00,2025-09-18 01:15:00+00:00,78807.8908669678
212,2025-09-18 01:10:00+00:00,2025-09-18 01:16:00+00:00,78468.09869859109
213,2025-09-18 03:36:00+00:00,2025-09-18 03:51:00+00:00,78574.40214575223
214,2025-09-19 01:18:00+00:00,2025-09-19 01:32:00+00:00,78780.75750152708
215,2025-09-19 01:51:00+00:00,2025-09-19 02:06:00+00:00,78987.65440540921
216,2025-09-19 02:02:00+00:00,2025-09-19 02:06:00+00:00,79194.55143164149
217,2025-09-22 00:00:00+00:00,2025-09-22 00:54:00+00:00,78857.20263100958
218,2025-09-22 00:04:00+00:00,2025-09-22 00:56:00+00:00,78519.90854862359
219,2025-09-22 01:00:00+00:00,2025-09-22 01:03:00+00:00,78756.07481860084
220,2025-09-22 01:05:00+00:00,2025-09-22 01:10:00+00:00,78992.37726739509
221,2025-09-22 01:09:00+00:00,2025-09-22 01:40:00+00:00,79046.93363104296
222,2025-09-22 01:16:00+00:00,2025-09-22 02:03:00+00:00,79283.08392493134
223,2025-09-22 01:53:00+00:00,2025-09-22 02:06:00+00:00,78945.8481342636
224,2025-09-22 02:03:00+00:00,2025-09-22 02:12:00+00:00,78608.73976139628
225,2025-09-22 02:06:00+00:00,2025-09-22 03:00:00+00:00,78271.74723095339
226,2025-09-22 06:03:00+00:00,2025-09-22 06:21:00+00:00,77934.15720172922
227,2025-09-22 06:08:00+00:00,2025-09-22 06:22:00+00:00,77596.5625466013
228,2025-09-22 06:21:00+00:00,2025-09-22 06:42:00+00:00,77258.803867159
229,2025-09-22 06:24:00+00:00,2025-09-22 06:42:00+00:00,76921.02477733443
230,2025-09-23 01:00:00+00:00,2025-09-23 02:13:00+00:00,77157.94770147227
231,2025-09-23 01:03:00+00:00,2025-09-23 02:13:00+00:00,77222.28223100811
232,2025-09-23 02:27:00+00:00,2025-09-23 03:07:00+00:00,76884.06829356565
233,2025-09-23 06:45:00+00:00,2025-09-23 07:15:00+00:00,77120.88268748792
234,2025-09-24 00:00:00+00:00,2025-09-24 00:21:00+00:00,77187.10861685601
235,2025-09-24 00:03:00+00:00,2025-09-24 00:21:00+00:00,77249.6847607201
237,2025-09-24 03:34:00+00:00,2025-09-24 03:54:00+00:00,77160.78420037255
236,2025-09-24 03:31:00+00:00,2025-09-24 04:04:00+00:00,76967.79071653997
238,2025-09-25 01:00:00+00:00,2025-09-25 01:16:00+00:00,77169.73559823055
239,2025-09-25 01:03:00+00:00,2025-09-25 01:18:00+00:00,77371.68072289616
240,2025-09-25 01:38:00+00:00,2025-09-25 01:47:00+00:00,77081.7321631224
241,2025-09-25 01:41:00+00:00,2025-09-25 02:07:00+00:00,77284.92824379908
243,2025-09-30 03:53:00+00:00,2025-09-30 04:12:00+00:00,77092.77245158196
242,2025-09-30 03:50:00+00:00,2025-09-30 04:26:00+00:00,76802.75884992606
245,2025-09-30 04:27:00+00:00,2025-09-30 04:29:00+00:00,77004.27092959738
244,2025-09-30 04:22:00+00:00,2025-09-30 04:32:00+00:00,77047.33226500827
246,2025-09-30 04:46:00+00:00,2025-09-30 04:51:00+00:00,76758.21062619913
247,2025-09-30 04:49:00+00:00,2025-09-30 05:00:00+00:00,76469.08859146295
248,2025-10-01 01:19:00+00:00,2025-10-01 01:39:00+00:00,76182.13596436741
249,2025-10-01 01:22:00+00:00,2025-10-01 01:39:00+00:00,75895.1832449685
250,2025-10-01 04:23:00+00:00,2025-10-01 04:32:00+00:00,75610.38381938996
251,2025-10-01 04:30:00+00:00,2025-10-01 04:43:00+00:00,75325.58493377577
252,2025-10-02 01:09:00+00:00,2025-10-02 01:25:00+00:00,75042.92208480745
253,2025-10-02 01:12:00+00:00,2025-10-02 01:34:00+00:00,74760.25968584804
254,2025-10-02 06:44:00+00:00,2025-10-02 06:45:00+00:00,74480.0995053129
255,2025-10-02 08:29:00+00:00,2025-10-02 08:30:00+00:00,74394.691091384
257,2025-10-03 00:21:00+00:00,2025-10-03 00:48:00+00:00,74486.71329661316
256,2025-10-03 00:18:00+00:00,2025-10-03 00:51:00+00:00,74724.36760511696
258,2025-10-03 00:59:00+00:00,2025-10-03 01:05:00+00:00,74962.0225833634
259,2025-10-03 01:03:00+00:00,2025-10-03 01:05:00+00:00,75242.42892001724
260,2025-10-03 01:09:00+00:00,2025-10-03 01:10:00+00:00,74960.46149527039
261,2025-10-07 00:01:00+00:00,2025-10-07 00:10:00+00:00,74628.22219872603
262,2025-10-07 00:04:00+00:00,2025-10-07 00:11:00+00:00,74296.04930041714
263,2025-10-07 01:05:00+00:00,2025-10-07 01:12:00+00:00,74491.1670895716
264,2025-10-07 01:28:00+00:00,2025-10-07 01:36:00+00:00,74546.43874185115
265,2025-10-07 02:12:00+00:00,2025-10-07 02:17:00+00:00,74647.40945206881
266,2025-10-07 03:42:00+00:00,2025-10-07 04:29:00+00:00,74367.29565644621
267,2025-10-07 03:45:00+00:00,2025-10-07 04:29:00+00:00,74087.18222785143
268,2025-10-07 06:05:00+00:00,2025-10-07 06:10:00+00:00,74101.94287277602
269,2025-10-07 06:08:00+00:00,2025-10-07 06:10:00+00:00,74296.51203693672
270,2025-10-07 06:11:00+00:00,2025-10-07 06:12:00+00:00,74018.08549822519
271,2025-10-09 01:01:00+00:00,2025-10-09 01:04:00+00:00,74295.83470238572
273,2025-10-09 01:29:00+00:00,2025-10-09 01:54:00+00:00,74490.77153308844
272,2025-10-09 01:23:00+00:00,2025-10-09 01:55:00+00:00,74685.70826810156
275,2025-10-09 04:56:00+00:00,2025-10-09 05:09:00+00:00,74701.62307994394
276,2025-10-09 05:09:00+00:00,2025-10-09 05:35:00+00:00,74897.6244117744
274,2025-10-09 04:49:00+00:00,2025-10-09 05:38:00+00:00,74996.79026232503
277,2025-10-09 06:06:00+00:00,2025-10-09 06:09:00+00:00,74715.7364411797
278,2025-10-09 06:09:00+00:00,2025-10-09 06:14:00+00:00,74435.73580288453
279,2025-10-09 06:12:00+00:00,2025-10-09 06:14:00+00:00,74155.73563633699
280,2025-10-10 01:00:00+00:00,2025-10-10 01:06:00+00:00,73877.47011939384
281,2025-10-10 01:04:00+00:00,2025-10-10 01:07:00+00:00,73599.20457149702
282,2025-10-10 06:09:00+00:00,2025-10-10 06:22:00+00:00,73675.8262592022
283,2025-10-10 06:25:00+00:00,2025-10-10 06:35:00+00:00,73399.36140953579
284,2025-10-13 04:17:00+00:00,2025-10-13 04:42:00+00:00,73591.9457518546
286,2025-10-13 05:20:00+00:00,2025-10-13 05:55:00+00:00,73785.03536846572
285,2025-10-13 05:17:00+00:00,2025-10-13 06:00:00+00:00,73812.83868905503
287,2025-10-14 00:02:00+00:00,2025-10-14 00:29:00+00:00,73485.12122318374
288,2025-10-14 01:00:00+00:00,2025-10-14 01:25:00+00:00,73577.26915779265
289,2025-10-14 01:03:00+00:00,2025-10-14 01:25:00+00:00,73652.74121108388
290,2025-10-14 03:44:00+00:00,2025-10-14 04:05:00+00:00,73323.83381288005
291,2025-10-14 03:47:00+00:00,2025-10-14 04:05:00+00:00,72994.91341745693
292,2025-10-15 00:00:00+00:00,2025-10-15 00:04:00+00:00,73092.50830066032
293,2025-10-15 00:35:00+00:00,2025-10-15 00:42:00+00:00,72762.59505798052
294,2025-10-15 00:38:00+00:00,2025-10-15 00:42:00+00:00,72432.66663262536
295,2025-10-16 00:08:00+00:00,2025-10-16 00:13:00+00:00,72101.1982349696
296,2025-10-16 00:11:00+00:00,2025-10-16 00:14:00+00:00,71769.65938652748
297,2025-10-17 01:01:00+00:00,2025-10-17 01:17:00+00:00,71436.98057231183
298,2025-10-17 01:08:00+00:00,2025-10-17 01:18:00+00:00,71104.38609508298
299,2025-10-17 03:37:00+00:00,2025-10-17 03:41:00+00:00,70770.89632929389
301,2025-10-20 01:08:00+00:00,2025-10-20 01:12:00+00:00,70505.68150081525
300,2025-10-20 01:05:00+00:00,2025-10-20 01:13:00+00:00,70240.46673301526
303,2025-10-20 03:41:00+00:00,2025-10-20 03:52:00+00:00,70231.0531799388
302,2025-10-20 03:38:00+00:00,2025-10-20 03:53:00+00:00,69967.47679416017
304,2025-10-21 00:00:00+00:00,2025-10-21 00:01:00+00:00,69966.78967137229
305,2025-10-21 00:08:00+00:00,2025-10-21 00:13:00+00:00,70199.20155020716
306,2025-10-21 00:52:00+00:00,2025-10-21 00:57:00+00:00,70431.59682415516
307,2025-10-21 01:08:00+00:00,2025-10-21 01:13:00+00:00,70554.79438748994
308,2025-10-21 04:31:00+00:00,2025-10-21 04:39:00+00:00,70678.3223329136
309,2025-10-21 04:34:00+00:00,2025-10-21 04:44:00+00:00,70689.85116703696
310,2025-10-21 04:44:00+00:00,2025-10-21 04:47:00+00:00,70813.61557968451
311,2025-10-21 04:48:00+00:00,2025-10-21 04:50:00+00:00,70937.5963698469
312,2025-10-21 04:52:00+00:00,2025-10-21 04:56:00+00:00,71061.79437740595
313,2025-10-21 04:55:00+00:00,2025-10-21 04:56:00+00:00,71185.99226937823
314,2025-10-21 05:07:00+00:00,2025-10-21 05:15:00+00:00,71008.14515894414
315,2025-10-21 05:11:00+00:00,2025-10-21 05:16:00+00:00,70830.2982157236
316,2025-10-22 01:00:00+00:00,2025-10-22 01:04:00+00:00,70564.50986811357
318,2025-10-22 04:12:00+00:00,2025-10-22 04:31:00+00:00,70749.82713092674
