trade_id,setup_type,date,day_of_week,direction,entry_time_utc,exit_time_utc,entry_price,exit_price,sl_price,tp1_price,tp2_price,sl_pips,risk_pct,pnl_pips,pnl_usd,exit_reason,asian_range_pips,lor_range_pips,MAE_pips,MFE_pips,position_units,trade_duration_minutes,trade_sequence_number,is_reentry,margin_used_pct,entry_hour_utc
11,D,2025-08-20,Wednesday,long,2025-08-20 07:32:00+00:00,2025-08-20 12:00:00+00:00,147.50160603634265,147.5310245576335,147.30160603634266,147.70160603634264,147.90160603634266,20.0,0.0075,2.9418521290835997,116.9713600305333,HARD_CLOSE,,12.79999999999859,13.360603634265544,19.43939636573475,586600,268,1,False,24.722847584607415,7
12,D,2025-08-27,Wednesday,long,2025-08-27 07:30:00+00:00,2025-08-27 12:00:00+00:00,147.85255950631722,148.1340245576335,147.8625595063172,148.02111901263444,148.18967851895167,16.855950631722294,0.0075,22.501227881674875,1061.1571053719872,TP1_PARTIAL,56.60000000000025,8.799999999999386,10.855950631722067,33.144049368277706,698400,270,1,False,29.472299599869768,7
13,D,2025-09-03,Wednesday,long,2025-09-03 07:17:00+00:00,2025-09-03 07:35:00+00:00,148.8301872233061,148.8401872233061,148.8401872233061,149.0301872233061,149.2301872233061,20.0,0.0075,10.499999999998977,421.6314866760707,BE_STOP,43.59999999999786,16.70000000000016,1.618722330610467,30.78127766939076,598400,18,1,False,25.167751437471935,7
14,D,2025-09-09,Tuesday,long,2025-09-09 07:27:00+00:00,2025-09-09 08:15:00+00:00,147.1104813560077,147.1204813560077,147.1204813560077,147.25296271201543,147.39544406802315,14.248135600772116,0.0075,7.624067800385603,431.62447314731577,BE_STOP,,6.200000000001182,24.248135600771548,22.65186439922786,833600,48,1,False,34.51905093452552,7
15,D,2025-09-16,Tuesday,long,2025-09-16 08:04:00+00:00,2025-09-16 12:00:00+00:00,146.94740508979925,146.9500245576335,146.74740508979926,147.14740508979924,147.34740508979925,20.0,0.0075,0.26194678342505995,10.61690902588293,HARD_CLOSE,,19.10000000000025,7.940508979925198,16.85949102007669,595600,236,1,False,24.537841860949555,8
16,D,2025-09-17,Wednesday,long,2025-09-17 07:23:00+00:00,2025-09-17 08:43:00+00:00,146.66936643669018,146.4693664366902,146.4693664366902,146.86936643669017,147.0693664366902,20.0,0.0075,-19.999999999998863,-811.7738397631869,SL_FULL,39.19999999999959,13.000000000002387,21.236643669018918,1.263356330980514,594500,80,1,False,24.443780223542014,7
17,D,2025-09-24,Wednesday,long,2025-09-24 08:26:00+00:00,2025-09-24 11:28:00+00:00,148.13481687299583,148.44845061898747,148.14481687299582,148.29163374599165,148.44845061898747,15.681687299581881,0.0075,23.522530949372822,1204.6892420585,TP2_FULL,59.30000000000177,8.599999999998431,2.281687299583268,32.71831270041616,760000,182,1,False,31.79959494715933,8
18,D,2025-09-30,Tuesday,long,2025-09-30 07:42:00+00:00,2025-09-30 07:43:00+00:00,148.1697440455168,148.012,148.012,148.32748809103362,148.48523213655042,15.774404551680732,0.0075,-15.774404551680732,-814.4474744206157,SL_FULL,,6.60000000000025,16.374404551680755,0.0,764200,1,1,False,31.627722021188408,7
19,D,2025-10-08,Wednesday,long,2025-10-08 07:16:00+00:00,2025-10-08 09:03:00+00:00,152.49615815645078,152.88447446935234,152.50615815645077,152.69031631290156,152.88447446935234,19.415815645078283,0.0075,29.123723467617424,1208.631177379389,TP2_FULL,59.00000000000034,12.300000000001887,14.6158156450781,39.78418435492301,634200,107,1,False,27.218182856158425,7
20,D,2025-10-15,Wednesday,long,2025-10-15 07:17:00+00:00,2025-10-15 12:00:00+00:00,151.1991872233061,151.4920245576335,151.2091872233061,151.3991872233061,151.5991872233061,20.0,0.0075,24.64261867922654,1004.3877358646503,TP1_PARTIAL,,17.199999999999704,10.81872233060892,31.281277669390306,617300,283,1,False,25.975981968915356,7
21,D,2025-10-21,Tuesday,long,2025-10-21 08:27:00+00:00,2025-10-21 09:12:00+00:00,151.34180224599936,151.74180224599937,151.35180224599935,151.54180224599935,151.74180224599937,20.0,0.0075,29.999999999999712,1233.4261090447897,TP2_FULL,,14.000000000001478,0.9802245999367187,41.41977540006394,623600,45,1,False,26.025763265625777,8
22,D,2025-11-04,Tuesday,long,2025-11-04 08:32:00+00:00,2025-11-04 09:51:00+00:00,153.65675269204573,153.45675269204574,153.45675269204574,153.85675269204572,154.05675269204573,20.0,0.0075,-19.999999999998863,-834.3718849371269,SL_FULL,,13.2000000000005,22.075269204572123,10.12473079542815,640200,79,1,False,26.82614209851854,8
23,D,2025-11-11,Tuesday,long,2025-11-11 08:19:00+00:00,2025-11-11 13:00:00+00:00,154.31495989586148,154.18524668158278,154.139,154.49091979172294,154.6668796875844,17.595989586146743,0.0075,-12.971321427869498,-610.181559787168,HARD_CLOSE,40.99999999999966,9.299999999998931,14.295989586148039,12.804010413853462,725300,281,1,False,30.75317060381569,8
24,D,2025-11-12,Wednesday,long,2025-11-12 09:12:00+00:00,2025-11-12 13:00:00+00:00,154.8003856283371,154.79524668158277,154.6003856283371,155.00038562833709,155.2003856283371,20.0,0.0075,-0.5138946754328799,-21.134069514002363,HARD_CLOSE,,12.999999999999545,9.438562833710762,10.961437166290011,636600,228,1,False,27.227787687430567,9
25,D,2025-11-18,Tuesday,long,2025-11-18 08:35:00+00:00,2025-11-18 12:58:00+00:00,155.158743786282,155.168743786282,155.168743786282,155.358743786282,155.558743786282,20.0,0.0075,10.499999999998979,431.22069886400436,BE_STOP,56.60000000000025,17.199999999999704,7.474378628199929,28.32562137180048,638000,263,1,False,27.35610808210427,8
26,D,2025-11-19,Wednesday,long,2025-11-19 08:21:00+00:00,2025-11-19 09:47:00+00:00,155.59891228691615,155.89473686074845,155.60891228691614,155.7468245738323,155.89473686074845,14.791228691615288,0.0075,22.187694576207708,1236.4825404204062,TP2_FULL,36.69999999999902,5.299999999999727,4.191228691615834,34.50877130838421,868500,86,1,False,37.198826082274884,8
27,A,2025-11-25,Tuesday,short,2025-11-25 09:01:00+00:00,2025-11-25 13:00:00+00:00,156.42456812532612,156.31175331841723,156.82456812532612,156.0245681253261,155.6245681253261,40.0,0.02,11.281480690888657,628.3377213151917,HARD_CLOSE,45.79999999999984,13.399999999998613,9.743187467387315,28.056812532611275,870600,239,1,False,37.070266143618916,9
28,D,2025-11-26,Wednesday,long,2025-11-26 08:57:00+00:00,2025-11-26 13:00:00+00:00,156.50190756830335,156.46824668158277,156.30190756830336,156.70190756830334,156.90190756830336,20.0,0.0075,-3.3660886720582543,-141.33987594574242,HARD_CLOSE,,11.999999999997613,17.590756830335863,8.809243169665137,657000,243,1,False,27.83188943832696,8
29,D,2025-12-02,Tuesday,long,2025-12-02 08:21:00+00:00,2025-12-02 11:35:00+00:00,155.88691228691613,155.89691228691612,155.89691228691612,156.03782457383227,156.1887368607484,15.091228691613878,0.0075,8.045614345806484,446.6546900610054,BE_STOP,37.79999999999859,7.800000000000296,2.8912286916124685,19.908771308388395,866200,194,1,False,36.596046372988546,8
30,A,2025-12-09,Tuesday,long,2025-12-09 08:05:00+00:00,2025-12-09 13:00:00+00:00,156.28437484378267,156.34424668158277,155.88437484378267,156.68437484378268,157.08437484378268,40.0,0.02,5.987183780010241,335.8843708615719,HARD_CLOSE,45.599999999998886,10.200000000000387,30.637484378266322,14.962515621732564,877100,295,1,False,37.00322306609155,8
31,D,2025-12-10,Wednesday,long,2025-12-10 09:14:00+00:00,2025-12-10 13:00:00+00:00,156.74235538150558,156.7042466815828,156.551,156.93371076301116,157.12506614451675,19.135538150558773,0.0075,-3.8108699922787537,-168.18929559805886,HARD_CLOSE,37.999999999999545,11.600000000001387,6.935538150557363,14.76446184944109,691600,226,1,False,29.175527459011118,9
32,D,2026-01-07,Wednesday,long,2026-01-07 08:38:00+00:00,2026-01-07 09:30:00+00:00,156.5807433399752,156.431,156.431,156.73048667995036,156.88023001992553,14.97433399751742,0.0075,-14.974333997517418,-843.9102768767928,SL_FULL,51.59999999999911,7.299999999997908,14.274333997519761,0.5256660024826942,881600,52,1,False,37.20801700388076,8
33,D,2026-01-13,Tuesday,long,2026-01-13 08:51:00+00:00,2026-01-13 09:33:00+00:00,159.0378492945286,158.84,158.84,159.2356985890572,159.4335478835858,19.7849294528595,0.0075,-19.7849294528595,-837.782897884242,SL_FULL,,11.7999999999995,19.18492945285948,1.2150705471412948,672600,42,1,False,29.050678069444114,8
34,A,2026-01-14,Wednesday,short,2026-01-14 08:35:00+00:00,2026-01-14 13:00:00+00:00,158.93825842487465,158.5697533184172,158.92825842487466,158.53825842487464,158.13825842487464,40.0,0.02,38.425255322871976,2132.6716071154915,TP1_PARTIAL,37.10000000000093,17.599999999998772,14.974157512534703,80.22584248746512,880000,265,1,False,38.27217782382984,8
35,D,2026-01-27,Tuesday,long,2026-01-27 08:33:00+00:00,2026-01-27 09:15:00+00:00,154.8327474795243,154.6327474795243,154.6327474795243,155.0327474795243,155.2327474795243,20.0,0.0075,-19.999999999998863,-847.5565631228719,SL_FULL,,14.900000000000091,20.07474795242956,4.725252047569484,655300,42,1,False,27.238985966315525,8
36,D,2026-02-03,Tuesday,long,2026-02-03 08:17:00+00:00,2026-02-03 10:47:00+00:00,155.5250120554535,155.90103616636048,155.53501205545348,155.71302411090699,155.90103616636048,18.80120554534983,0.0075,28.201808318024746,1257.7302811668283,TP2_FULL,32.30000000000075,9.499999999999886,8.501205545348967,39.09879445465094,695000,150,1,False,29.237910441453025,8
37,D,2026-02-18,Wednesday,long,2026-02-18 08:43:00+00:00,2026-02-18 12:35:00+00:00,153.75077018635207,153.558,153.558,153.94354037270415,154.13631055905623,19.27701863520781,0.0075,-19.27701863520781,-850.6302392071278,SL_FULL,,12.000000000000455,19.077018635206855,10.722981364793327,677600,232,1,False,27.867841677172066,8
38,D,2026-02-24,Tuesday,long,2026-02-24 08:23:00+00:00,2026-02-24 08:35:00+00:00,156.23186983747374,156.03186983747375,156.03186983747375,156.43186983747373,156.63186983747374,20.0,0.0075,-19.999999999998863,-844.3146912051737,SL_FULL,,19.700000000000273,21.58698374737469,5.013016252627267,658700,12,1,False,27.73596258292909,8
39,D,2026-02-25,Wednesday,long,2026-02-25 08:26:00+00:00,2026-02-25 09:20:00+00:00,156.14781687299583,156.54781687299584,156.15781687299582,156.34781687299582,156.54781687299584,20.0,0.0075,29.999999999999716,1252.6752962251417,TP2_FULL,,17.600000000001614,4.881687299584314,42.61831270041796,653400,54,1,False,27.706048221335816,8
